adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,revenue,runtime,genres
False,/v4YV4ne1nwNni35iz4WmpZRZpCD.jpg,"[28, 18, 36, 10752]",724495,en,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",9.141,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,2022-09-16,The Woman King,False,7.623,2314,50000000.0,97300000.0,135.0,"['Action', 'Drama', 'History', 'War']"
False,/iryef4LKiPQkvhNJS1EtLlay3br.jpg,"[28, 9648, 53, 878]",615173,ko,마녀(魔女) Part2. The Other One,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",8.595,/9YTuscJXmr9Iua62amCgGSU8PDW.jpg,2022-06-15,The Witch: Part 2. The Other One,False,7.37,422,0.0,23068596.0,137.0,"['Action', 'Mystery', 'Thriller', 'Science Fiction']"
False,/fwrqW8Lp5VQuppFrODd4iJ8LySE.jpg,"[28, 12]",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",9.1197,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,False,6.874,6634,120000000.0,407141258.0,116.0,"['Action', 'Adventure']"
False,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,"[10749, 18, 37]",698508,en,Redeeming Love,"A young couple's relationship clashes with the harsh realities of the California Gold Rush of 1850. Angel, experiencing love for the first time and facing demons unsurmountable, runs from the new life she doesn't believe she deserves. When Michael sets out to find her, Angel discovers that she indeed has the power to choose the life she wants.",8.0142,/pDc2HxQtC0MlKD4QfRvmKREEyhc.jpg,2022-01-21,Redeeming Love,False,7.855,715,30000000.0,9464198.0,134.0,"['Romance', 'Drama', 'Western']"
False,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,"[14, 12]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",9.0485,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,False,6.631,5005,200000000.0,407200000.0,142.0,"['Fantasy', 'Adventure']"
False,/4vSBj7BYsyuKCx96EJzGyp20WfY.jpg,"[35, 27, 53]",593643,en,The Menu,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",8.4502,/fPtUgMcLIboqlTlPrq0bQpKK8eq.jpg,2022-11-17,The Menu,False,7.168,5940,35000000.0,79628200.0,107.0,"['Comedy', 'Horror', 'Thriller']"
False,/9IDJpHROaC0S1ZlIxrvzOcOX5yC.jpg,"[10751, 35, 80, 12, 16, 28]",629542,en,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",8.8576,/6fcFmdVLCCbf1gFt8HlC6BRj8pt.jpg,2022-03-17,The Bad Guys,False,7.529,2472,80000000.0,250162278.0,100.0,"['Family', 'Comedy', 'Crime', 'Adventure', 'Animation', 'Action']"
False,/37y53Jt8K6MvN6s4zJVFa61luO2.jpg,"[10749, 18]",851644,ko,20세기 소녀,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",8.4246,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,2022-10-06,20th Century Girl,False,8.1,795,119.0,0.0,119.0,"['Romance', 'Drama']"
False,/4rsomWxlqnHt3muGYK06auhOib6.jpg,"[10749, 18, 35]",818647,es,A través de mi ventana,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",7.5433,/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg,2022-02-04,Through My Window,False,7.349,3315,0.0,0.0,112.0,"['Romance', 'Drama', 'Comedy']"
False,/6cpRpfD3isvluFwXDGSiDVyibPJ.jpg,"[10749, 18]",829560,pl,Kolejne 365 dni,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,7.5766,/8AWm7iMcsCI3DdGz4YEJtiMDp8Z.jpg,2022-08-18,The Next 365 Days,False,6.386,1292,0.0,0.0,112.0,"['Romance', 'Drama']"
False,/fMiEp00v8gGWEceL4QeLu6H6z69.jpg,"[28, 12, 14]",639933,en,The Northman,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",8.2967,/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,2022-04-07,The Northman,False,7.031,4914,70000000.0,69633110.0,137.0,"['Action', 'Adventure', 'Fantasy']"
False,/ev0PWpXvWWoWsg69hOcXjZs2Ayn.jpg,"[27, 9648]",882598,en,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",8.7977,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,2022-09-23,Smile,False,6.7,3935,17000000.0,217408513.0,115.0,"['Horror', 'Mystery']"
False,/sKvQUSyqsFq8e1ts6oo3Xp3dPH2.jpg,"[16, 12, 35, 14]",585511,en,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",8.8378,/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,2022-08-05,Luck,False,7.735,1906,0.0,0.0,105.0,"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
False,/i0Y0wP8H6SRgjr6QmuwbtQbS24D.jpg,"[28, 12, 18]",579974,te,రౌద్రం రణం రుధిరం,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,8.0135,/u0XUBNQWlOvrh0Gd97ARGpIkL0.jpg,2022-03-24,RRR,False,7.723,1543,69000000.0,160000000.0,185.0,"['Action', 'Adventure', 'Drama']"
False,/70Rm9ItxKuEKN8iu6rNjfwAYUCJ.jpg,"[27, 53]",760104,en,X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",8.446,/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,2022-03-17,X,False,6.723,3850,1000000.0,15113105.0,106.0,"['Horror', 'Thriller']"
False,,"[18, 10770]",1158097,en,Deadly Secrets,"When lovers become enemies, friends become foes. A night of fun for a philandering man proves to be a deadly secret in this scandalous drama.",10.5507,/wFT0Ko9VNSz7H1IrF8SBtiBj3vp.jpg,2022-12-06,Deadly Secrets,False,1.0,2,0.0,0.0,92.0,"['Drama', 'TV Movie']"
False,/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,"[16, 35, 10751, 12, 14]",585083,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",7.0918,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-01-31,Hotel Transylvania: Transformania,False,7.043,2975,75000000.0,18500000.0,92.0,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']"
False,/yRutvYkM3OP8N9oqqfjSK1VC7fs.jpg,"[27, 878]",762504,en,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",8.5573,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,2022-07-20,Nope,False,6.823,4732,68000000.0,171932082.0,130.0,"['Horror', 'Science Fiction']"
False,/tULzz524DuvMxnAuQJpo8dk0EvJ.jpg,"[28, 53, 12]",823625,en,Blacklight,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,11.3559,/bv9dy8mnwftdY2j6gG39gCfSFpV.jpg,2022-02-10,Blacklight,False,6.153,1233,43000000.0,15902207.0,104.0,"['Action', 'Thriller', 'Adventure']"
False,/27Mj3rFYP3xqFy7lnz17vEd8Ms.jpg,"[28, 53]",725201,en,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",7.8394,/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg,2022-07-13,The Gray Man,False,6.911,4113,200000000.0,454023.0,129.0,"['Action', 'Thriller']"
False,/yjZM4QrgA7PqX18Es6DxvJQH3ba.jpg,"[28, 14, 27, 35, 53]",755566,en,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,9.0559,/tkl7n5r542S40hnYDI27lGNCACu.jpg,2022-08-12,Day Shift,False,6.745,2146,100000000.0,0.0,113.0,"['Action', 'Fantasy', 'Horror', 'Comedy', 'Thriller']"
False,/qd4EKTuudkws9lW76Dn9C0tnuVA.jpg,"[878, 27]",536554,en,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",7.9037,/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,2022-12-28,M3GAN,False,7.034,4690,12000000.0,181796517.0,102.0,"['Science Fiction', 'Horror']"
False,/jdZM1Gs6DtRGvosgqaXRrIkvYX7.jpg,"[10749, 18]",762975,en,Purple Hearts,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",7.4414,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,2022-07-29,Purple Hearts,False,8.048,2835,0.0,0.0,122.0,"['Romance', 'Drama']"
False,/4tdV5AeojEdbvn6VpeQrbuDlmzs.jpg,"[16, 18, 12, 14]",916224,ja,すずめの戸締まり,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",6.978,/yStW1TXF5s7Tbtu9KjIZEaWl6HL.jpg,2022-11-11,Suzume,False,7.891,1670,13000000.0,314992206.0,122.0,"['Animation', 'Drama', 'Adventure', 'Fantasy']"
False,/e5GgNvTfUppd59yJfCqikzcAGei.jpg,"[16, 18, 35, 878, 9648]",813707,ja,劇場版 RE:cycle of the PENGUINDRUM 前編 君の列車は生存戦略,"What would you do to save someone you love? All brothers Shoma and Kanba know is that, after collapsing in an aquarium and apparently dying, their terminally ill sister Himari was somehow revived by a Penguin hat that she had wished for. Now they're on an impossible mission, because the price of keeping Himari alive is to find a mysterious object called the Penguindrum, and they'll do anything to save their sister. Anything.  As they travel separate paths in their search, they'll have to unravel complex riddles, make alliances with strangers they know they shouldn't trust, and question the very fabrics of time and destiny.",5.7417,/pdKPzQsuzdz6FRSKqeP3ivkSiGE.jpg,2022-04-29,RE:cycle of the PENGUINDRUM Part 1: Your Train Is the Survival Tactic,False,7.6,4,0.0,0.0,124.0,"['Animation', 'Drama', 'Comedy', 'Science Fiction', 'Mystery']"
False,/4QJtcL4D3abqdX6Snrk8ciRkroa.jpg,"[27, 53]",663712,en,Terrifier 2,"A year after the Miles County massacre, Art the Clown is resurrected by a sinister entity. Art returns home, where he must hunt down and destroy teenage Sienna and her younger brother Jonathan on Halloween. As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",7.5642,/qEAlwXbYk6IHA4ztoS2XFFaa7Xo.jpg,2022-10-06,Terrifier 2,False,6.681,2437,250000.0,15741780.0,138.0,"['Horror', 'Thriller']"
False,/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg,"[12, 878, 35]",696806,en,The Adam Project,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",6.2823,/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,2022-03-11,The Adam Project,False,6.998,4814,116000000.0,0.0,104.0,"['Adventure', 'Science Fiction', 'Comedy']"
False,/g5ezlUF6dh07DV6zUuixd8W7UpH.jpg,[53],934384,tl,"Kinsenas, Katapusan","A man falls for his daughter's classmate and they get entangled in a steamy affair. When their sexual desire becomes obsession, things turn crazy.",6.1989,/lUGrP7WkSCjCVp9pB5Biubw2CKV.jpg,2022-02-04,"Kinsenas, Katapusan",False,5.125,16,0.0,0.0,87.0,['Thriller']
False,,[27],1160065,en,Visit to the Grave,Horror movie directed by Donald Farmer and Garrett Stone,3.2634,/z0hwBOkF7llsa8ZzG6pG7dGujDc.jpg,2022-10-31,Visit to the Grave,False,1.0,2,0.0,0.0,0.0,['Horror']
False,/aTovumsNlDjof7YVoU5nW2RHaYn.jpg,"[27, 53]",616820,en,Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",7.7532,/q06saepaXeBdkMibuN4R2fXmgIw.jpg,2022-10-12,Halloween Ends,False,6.037,1975,33000000.0,105400796.0,111.0,"['Horror', 'Thriller']"
False,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 80, 53]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,6.0448,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,2022-02-09,Death on the Nile,False,6.418,4096,90000000.0,137307235.0,127.0,"['Mystery', 'Crime', 'Thriller']"
False,/m1FOYkc7125mV7vMYlIf56zQ7vL.jpg,"[27, 53]",830788,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",8.3979,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,2022-08-24,The Invitation,False,5.989,943,10000000.0,33628000.0,105.0,"['Horror', 'Thriller']"
False,/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg,"[878, 12, 28]",406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,5.5821,/bjTU4fmmGjAOOiOlE6WYDagoSsP.jpg,2022-02-02,Moonfall,False,6.254,3486,146000000.0,67319703.0,131.0,"['Science Fiction', 'Adventure', 'Action']"
False,/x2KkEHansZHktiIo89wfGgaa23J.jpg,"[53, 27, 80, 9648]",844398,en,Shattered,"Chris, a wealthy divorcee, lives in a high-tech house of his own design in Montana. His life changes when he meets Sky, a mysterious young woman who draws him out of his shell and moves in after Chris is injured.",5.4554,/h6buNalHVFyBRQFLQKqzkvshQWc.jpg,2022-01-14,Shattered,False,5.756,199,0.0,0.0,92.0,"['Thriller', 'Horror', 'Crime', 'Mystery']"
False,/hwUxHPkuUleJeoick4uZsrKDXxF.jpg,"[16, 878, 10751, 12]",718789,en,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,5.7648,/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg,2022-06-15,Lightyear,False,6.883,3725,200000000.0,226425420.0,105.0,"['Animation', 'Science Fiction', 'Family', 'Adventure']"
False,/zbOlpFM306PHE7EP1OELCH5qSmS.jpg,"[10752, 36, 18]",49046,de,Im Westen nichts Neues,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",6.2755,/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,2022-10-07,All Quiet on the Western Front,False,7.722,4538,20000000.0,0.0,147.0,"['War', 'History', 'Drama']"
False,/peJmavN1H3Js9SiqQbPNs8Hgwgr.jpg,"[53, 28, 80, 18]",763285,en,Ambulance,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",8.5974,/hUbgg3mMSbY9PlpTxBo4IFUVSd6.jpg,2022-03-16,Ambulance,False,6.62,2384,40000000.0,52303589.0,136.0,"['Thriller', 'Action', 'Crime', 'Drama']"
False,/jzWT0zd8U77fqWg5WgUfYaMzSFz.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",6.5267,/Av8Z2jZhEm1FLkFzMThzz9hndJF.jpg,2022-03-30,Morbius,False,5.925,4723,75000000.0,167635712.0,105.0,"['Action', 'Science Fiction', 'Fantasy']"
False,/oal5fDK90yX6b8yunj6JahBqX2J.jpg,"[10752, 28, 18]",966220,uk,Снайпер. Білий ворон,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins in Donbas, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy.",5.5532,/295gZzTXMvuiIG0U19h4M44PXxI.jpg,2022-05-03,Sniper: The White Raven,False,7.639,858,1000000.0,881.0,120.0,"['War', 'Action', 'Drama']"
False,/4QoLQijtI9j3RI62WKZZBZsAWZ2.jpg,"[10749, 14, 28]",957191,zh,青蛇：前缘,"Thousands of years ago, the green snake gradually gained enlightenment under Daoqing, and came to want to stay with Daoqing. However, because of its obsession with Daoqing, Daoqing entered the tribulation of reincarnation and suffered a lifetime of death. In order to resolve Daoqing’s calamity, the Green Snake has been searching for Daoqing’s reincarnation for hundreds of years...",5.9828,/f7sVaEUgk0fzBxNY2X1sXkdNfjs.jpg,2022-04-01,The Fate of Reunion,False,7.0,1,0.0,0.0,87.0,"['Romance', 'Fantasy', 'Action']"
False,,[],1157565,en,Savage Revenge,"After going into business together, Akira and Damon's relationship grows deeper until Akira is forced to face hard truths about her partner.",7.7906,/pJN5mRmosU0husLVT6rdfEMMqAM.jpg,2022-12-15,Savage Revenge,False,0.0,0,0.0,0.0,77.0,[]
False,/dloWYSSoZHHQHPHhFa0JG4odW3E.jpg,"[10751, 10749, 35]",981336,de,Ein Wahnsinnstag,"Casual single man with daughter meets smart single parent with son - sounds like a good start! Unfortunately, the omens are anything but favorable: neither of them feels like getting to know each other today of all days. The perfectionist chef is under pressure because she wants to serve up the best spaghetti bolognese of her life at a test cooking session for her dream job that evening. Philipp has to prove himself in a difficult group at his new job as a tourist guide. An aerial bomb that paralyzes Cologne's city centre means extra stress to the power of three for the two of them! The single parents spontaneously join forces: She looks after her seven-year-old son Fritz and his daughter Miriam, who is the same age, in the morning, while he takes care of the children in the afternoon.",9.2679,/1MSNZC3A1T0dlBWniHBknVXkHTm.jpg,2022-05-27,Ein Wahnsinnstag,False,6.2,2,0.0,0.0,89.0,"['Family', 'Romance', 'Comedy']"
False,,[18],973156,ro,Dosarul 631,"Inspired by a true story, the film presents a TV reporter's journalistic investigation into alleged American ""flying prisons"" in Romania. Through a combination of circumstances, following a mysterious File 631, Dinu (Iosif Paștina) discovers a leak from a NATO base in Romania.  The news event stirs, provokes, tempts various media, top politicians, services, both internal and external, causing both hilarious and absurd dramas in a black comedy.  The journalistic endeavour of the ""newly"" turned investigative reporter is a tough, not easy, test to preserve his professional dignity, but also his character, noting the duplicity, the moral volatility, the lack of measure of a world that relentlessly continues its course.",11.924,/laYhleUJ20BUIN6XJNmqz9NIbIB.jpg,2022-05-13,File 631,False,6.1,5,0.0,0.0,132.0,['Drama']
False,/D2ppnImxdDinPEYJzmW2dZmnjA.jpg,[18],928358,de,Grand Jeté,"Dance teacher and mother Nadja left her son Mario with her own mother when he was little. Now she has reappeared on his doorstep, seeking a closeness that knows fewer and fewer boundaries. An uncompromising film about family relationships.",5.7335,/awpPWrE5kqIURHotysiR2yBg9Ty.jpg,2022-09-20,Grand Jete,False,4.93,43,0.0,0.0,105.0,['Drama']
False,/tfCNMP37jRX3TOetuce7FLkxNKa.jpg,"[878, 9648, 53]",619730,en,Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",5.8507,/jOqxKIOC92BVyinYO1Fm73XY7Tc.jpg,2022-09-21,Don't Worry Darling,False,6.769,2867,35000000.0,86700000.0,123.0,"['Science Fiction', 'Mystery', 'Thriller']"
False,/4jdduww9j5RyzO4ITRcuBFhqNN1.jpg,[18],965150,en,Aftersun,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories fill the gaps between camcorder footages as she tries to reconcile the father she knew with the troubled man she didn't.,7.1509,/evKz85EKouVbIr51zy5fOtpNRPg.jpg,2022-10-21,Aftersun,False,7.667,1762,0.0,7834405.0,101.0,['Drama']
False,/8rmx3Wh6fQdSL2nzTmdFn9thcK8.jpg,"[27, 53]",949423,en,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",5.2617,/z5uIG81pXyHKg7cUFIu84Wjn4NS.jpg,2022-09-16,Pearl,False,7.236,2474,1000000.0,10139416.0,102.0,"['Horror', 'Thriller']"
False,,[],1084001,tl,Golden Bells,"Anson witnesses the life and dreams of his father hoping one day he could do the same. Just like many people who live in the same neighborhood, he and his family share an adventure of a lifetime at the heart of downtown Bacolod City.",6.0376,/ybLLikBlGbFxeyWRL43tdAfUYox.jpg,2022-11-21,Golden Bells,False,0.0,0,0.0,0.0,20.0,[]
False,/n2OaA7Je0fgcVnfJM7xDJoPny7x.jpg,"[12, 9648, 80]",829280,en,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",6.0034,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,2022-11-30,Enola Holmes 2,False,7.316,1746,0.0,0.0,129.0,"['Adventure', 'Mystery', 'Crime']"
False,,[18],820729,ru,Синдром отложенного счастья,"40-year-old provincial Natalya Nikitina has been living in St. Petersburg for the seventh year. She works as a nurse for ailing old people and endures their countless quirks and humiliations. Once in her life, a new friend appears - a masseuse named Love, who plunges Natalia into the abyss of bright and risky adventures in search of love and happiness.",2.5326,/jHgW1ZthGzLty8acNsCO0fQffBR.jpg,2022-07-09,Delayed Happiness Syndrome,False,6.0,1,0.0,0.0,102.0,['Drama']
False,/nx0tV9PN4uCF8GIBnqjfjrXVYrF.jpg,[18],987573,ja,ビリーバーズ,"On a small island somewhere near Japan, three cult members have devoted themselves to the ""Deserted Island Program"". Calling each other by rank, these people-two men and one women-have been chosen by their superiors to throw off the corrupt influence of modern society and ""purify"" themselves. But as time passes two of the members begin to give into human desire.",5.6465,/o6gF3tCiMwGKM5M9DvgH8sEPXFu.jpg,2022-07-08,Believers,False,5.5,10,0.0,0.0,118.0,['Drama']
False,/yO1YQdWaDsad4R7NGjVvuQTlMsm.jpg,"[18, 9648]",1201298,zh,乌兰察布,,2.7584,/rwo9gxvoY9sEn79yCaEiXm8abVH.jpg,2022-01-01,乌兰察布,False,0.0,0,0.0,0.0,0.0,"['Drama', 'Mystery']"
False,,"[28, 18]",1045804,tl,Security Academy,An action and advocacy film tribute to all security guards in the Philippines.,8.7088,/fUEbfrVbP9rvyGIEw4hN8KRyzHn.jpg,2022-11-09,Security Academy,False,0.0,0,0.0,0.0,0.0,"['Action', 'Drama']"
False,/1Ds7xy7ILo8u2WWxdnkJth1jQVT.jpg,"[28, 12, 35]",752623,en,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",4.8751,/rnheO8cFvCYcmZsDrBoabJbKLFE.jpg,2022-03-23,The Lost City,False,6.467,3912,74000000.0,192907684.0,112.0,"['Action', 'Adventure', 'Comedy']"
False,/zDlRECfUWryMJvQfjRYTIgv1T6v.jpg,[27],934707,en,Blink,"After being violently pushed from a window, Mary wakes up in the hospital, almost completely paralyzed. Trapped inside the prison of her own body, Mary's only way to communicate is by blinking her eyes. She tries to warn the nurse that a sinister, inhuman force is trying to kill her. But when strange things begin happening around her, she realizes it may be too late to stop it.",8.0954,/i9d0SOdZMVrwH9zTBFY5yModuSQ.jpg,2022-03-13,Blink,False,7.231,26,0.0,0.0,10.0,['Horror']
False,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,"[16, 10751, 12, 878, 14]",877269,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",6.625,/jXGMJUq9zcrScs02qkQuCtmWwaI.jpg,2022-11-23,Strange World,False,6.234,1394,180000000.0,73621640.0,102.0,"['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']"
False,/8DpZt1LoH5YIHFoaiAfyBVnY9Gs.jpg,[18],985687,en,Inheritance,"At dawn, Kelsey Akioka hikes out onto the Kalapana lava fields with a camera in hand and 80 lbs of gear on his back. We observe his methodical photography process amid one of nature’s most beautiful and chaotic events. Under the shade of a pop-up tent, he sells these photos at a small makeshift marketplace to apathetic tourists. By the end of the day, Kelsey returns home, exhausted and worn, to his son and elderly father. When he learns his friend is sacrificing his passion and moving away from home to pursue a better life for his family, Kelsey begins to question his own choices. As his frustrations spill into his home life, Kelsey must confront the turmoil stirring within him.",8.5995,/hKuH6HbjokE2JbfQicq7XFtOLQm.jpg,2022-06-09,Inheritance,False,7.833,3,0.0,0.0,19.0,['Drama']
False,,[10402],988161,fr,Sexion d'assaut - le concert événement,,2.571,/ADBwlzJlMGsaVBZSX1pfC6R8RR.jpg,2022-06-15,Sexion d'assaut - le concert événement,False,7.0,2,0.0,0.0,0.0,['Music']
False,/oCP1SU3ajyyOICDbh5UNiX77Z0J.jpg,[18],772727,ru,Время года зима,"The relationship between Katya and her mother cannot be called simple anyway, but here, in the midst of the working day, Katya learns that her mother never flew with her friend to the resort, disappearing from the airport in an unknown direction. Having learned from the doctor the real reason for her mother's strange behavior, Katya not only reunites with her, but also reveals a lot of new things about her mother and herself.",7.2479,/d0Fdlkxs3wP7XpP4g7BMLgxbKK.jpg,2022-11-24,Winter Season,False,3.25,4,0.0,0.0,82.0,['Drama']
False,,"[35, 27]",1018026,en,The Housesitters,"Erin and Matt are best friends, underemployed entertainers, and terrible housesitters. And when they find themselves staying at the site of an infamous murder, they begin to wonder if someone is trying to recreate the crime.",3.4474,/5bmg02gpITwIbBWgTS4QGGYXjd8.jpg,2022-08-17,The Housesitters,False,0.0,0,0.0,0.0,17.0,"['Comedy', 'Horror']"
