title,release_date,budget,revenue,runtime,genres,release_year
Lawless,2012-08-29,26000000.0,55404207.0,115.0,"['Crime', 'Drama', 'Western']",2012
The Hunger Games,2012-03-12,75000000.0,694000000.0,142.0,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",2012
Idiotentest,2012-04-19,0.0,0.0,90.0,"['Comedy', 'TV Movie']",2012
The Perks of Being a Wallflower,2012-09-20,13000000.0,33384127.0,103.0,['Drama'],2012
Berserk: The Golden Age Arc II - The Battle for Doldrey,2012-06-23,0.0,0.0,98.0,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy']",2012
Superstar,2012-08-29,0.0,0.0,112.0,"['Drama', 'Comedy']",2012
Marvel Studios: Building a Cinematic Universe,2012-09-25,0.0,0.0,98.0,['Documentary'],2012
Till Luck Do Us Part,2012-10-05,0.0,1672940.0,104.0,['Comedy'],2012
The Dictator,2012-05-15,65000000.0,179379533.0,83.0,['Comedy'],2012
Men in Black 3,2012-05-23,225000000.0,654213485.0,106.0,"['Action', 'Comedy', 'Science Fiction']",2012
American Reunion,2012-04-04,50000000.0,234989584.0,114.0,['Comedy'],2012
Blood Lodge,2012-03-03,0.0,0.0,0.0,['Horror'],2012
Cyclical Effect,2012-01-01,0.0,0.0,96.0,"['Horror', 'Drama']",2012
After the Sky Turned Black,2012-07-16,0.0,0.0,12.0,['Romance'],2012
Lincoln,2012-11-09,65000000.0,275300000.0,150.0,"['History', 'Drama']",2012
I Am Neda,2012-01-01,0.0,0.0,20.0,"['Drama', 'History']",2012
Abraham Lincoln: Vampire Hunter,2012-06-20,69000000.0,116500000.0,105.0,"['Action', 'Fantasy', 'Horror']",2012
Moonrise Kingdom,2012-05-16,16000000.0,68263166.0,94.0,"['Comedy', 'Drama', 'Romance']",2012
The Hunt,2012-10-25,3800000.0,18300000.0,116.0,['Drama'],2012
Rough,2012-06-21,0.0,0.0,92.0,['Drama'],2012
Rise of the Guardians,2012-11-21,145000000.0,306941670.0,97.0,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",2012
Little Red Riding Hood,2012-12-31,0.0,0.0,102.0,"['Fantasy', 'Music', 'Family', 'TV Movie']",2012
The Concubine,2012-06-06,0.0,16465764.0,122.0,['Drama'],2012
City of Dreamers,2012-04-14,0.0,0.0,120.0,['Drama'],2012
Dark Shadows,2012-05-09,150000000.0,245527149.0,113.0,"['Comedy', 'Fantasy']",2012
End of Watch,2012-09-20,7000000.0,55078146.0,109.0,"['Crime', 'Drama', 'Thriller']",2012
Żaklina,2012-04-03,0.0,0.0,33.0,"['Drama', 'Romance']",2012
The Raid,2012-03-22,1100000.0,9148519.0,101.0,"['Action', 'Thriller', 'Crime']",2012
Hate Story,2012-04-20,1300000.0,2300000.0,140.0,"['Drama', 'Thriller']",2012
Александр Белявский. Личное дело Фокса,2012-10-12,0.0,0.0,0.0,['Documentary'],2012
Fausse Note,2012-05-18,0.0,0.0,75.0,['Drama'],2012
Rose,2012-04-15,0.0,0.0,86.0,"['Crime', 'Drama']",2012
Evangelion: 3.0 You Can (Not) Redo,2012-11-17,13000000.0,67282623.0,96.0,"['Animation', 'Science Fiction', 'Action', 'Drama']",2012
Zero Dark Thirty,2012-12-19,40000000.0,132800000.0,157.0,"['Thriller', 'Drama']",2012
Melodrama Negra,2012-11-29,0.0,0.0,0.0,['Drama'],2012
Artilheiro,2012-10-31,0.0,0.0,90.0,['Drama'],2012
Patlak Sokaklar: Gerzomat,2012-03-16,0.0,0.0,95.0,"['Comedy', 'Crime']",2012
Trauma Team,2012-12-09,0.0,0.0,21.0,['Drama'],2012
David Phelps: Classic,2012-10-09,0.0,0.0,150.0,"['Music', 'Documentary']",2012
Fascination: Unauthorized Story of Marilyn Monroe,2012-05-15,0.0,0.0,50.0,['Documentary'],2012
Reported Missing,2012-05-10,0.0,0.0,88.0,['Drama'],2012
Daaha,2012-06-01,0.0,0.0,146.0,[],2012
Rhinos,2012-02-24,5600.0,0.0,17.0,['Drama'],2012
Maniac,2012-12-26,6000000.0,2631275.0,89.0,"['Horror', 'Thriller']",2012
Der Klassenfeind,2012-02-14,0.0,0.0,33.0,['Comedy'],2012
Blitz Patrollie,2012-07-27,840.0,0.0,101.0,"['Action', 'Comedy', 'Crime']",2012
Denis Marleau,2012-01-01,0.0,0.0,5.0,[],2012
Bombal,2012-01-05,0.0,0.0,81.0,['Drama'],2012
Due West: Our Sex Journey,2012-09-20,0.0,0.0,119.0,"['Comedy', 'Drama', 'Romance']",2012
Alles Bestens,2012-12-10,0.0,0.0,0.0,['Family'],2012
Safe,2012-04-16,30000000.0,40300000.0,94.0,"['Action', 'Crime', 'Thriller']",2012
Avé,2012-03-09,0.0,0.0,86.0,['Drama'],2012
Badges of Fury,2013-06-18,0.0,46495296.0,98.0,"['Comedy', 'Action', 'Crime']",2013
The Wolf of Wall Street,2013-12-25,100000000.0,407038432.0,180.0,"['Crime', 'Drama', 'Comedy']",2013
Frozen,2013-11-20,150000000.0,1274219009.0,102.0,"['Animation', 'Family', 'Adventure', 'Fantasy']",2013
Scary Movie 5,2013-04-11,20000000.0,78613981.0,88.0,['Comedy'],2013
Prisoners,2013-09-19,46000000.0,122126687.0,153.0,"['Drama', 'Thriller', 'Crime']",2013
Iron Man 3,2013-04-18,200000000.0,1215577205.0,130.0,"['Action', 'Adventure', 'Science Fiction']",2013
The Conjuring,2013-07-18,13000000.0,321293998.0,112.0,"['Horror', 'Thriller']",2013
Adore,2013-04-03,16000000.0,1600000.0,100.0,['Drama'],2013
Now You See Me,2013-05-29,75000000.0,351723989.0,116.0,"['Thriller', 'Crime']",2013
Her,2013-12-18,23000000.0,47351251.0,126.0,"['Romance', 'Science Fiction', 'Drama']",2013
Pacific Rim,2013-07-11,180000000.0,411000000.0,131.0,"['Action', 'Science Fiction', 'Adventure']",2013
Man of Steel,2013-06-12,225000000.0,668045518.0,143.0,"['Action', 'Adventure', 'Science Fiction']",2013
The Hobbit: The Desolation of Smaug,2013-12-11,250000000.0,958400000.0,161.0,"['Fantasy', 'Adventure', 'Action']",2013
Captain Phillips,2013-10-10,55000000.0,218791811.0,134.0,"['Action', 'Drama', 'Thriller']",2013
World War Z,2013-06-19,200000000.0,531865000.0,116.0,"['Action', 'Horror', 'Science Fiction', 'Thriller']",2013
Monsters University,2013-06-19,200000000.0,743559465.0,104.0,"['Animation', 'Family']",2013
Thor: The Dark World,2013-10-30,170000000.0,644783140.0,112.0,"['Action', 'Adventure', 'Fantasy']",2013
Elysium,2013-08-07,115000000.0,286140700.0,109.0,"['Science Fiction', 'Action', 'Drama', 'Thriller']",2013
Snowpiercer,2013-08-01,39200000.0,86758912.0,127.0,"['Action', 'Science Fiction', 'Drama']",2013
Oblivion,2013-04-10,120000000.0,286168572.0,124.0,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",2013
The Hunger Games: Catching Fire,2013-11-15,130000000.0,865011746.0,146.0,"['Adventure', 'Action', 'Science Fiction']",2013
About Time,2013-09-04,12000000.0,87100449.0,123.0,"['Drama', 'Romance', 'Fantasy']",2013
Nymphomaniac: Vol. II,2013-12-25,2350000.0,4934725.0,124.0,"['Drama', 'Mystery']",2013
Gravity,2013-10-03,105000000.0,723192705.0,91.0,"['Science Fiction', 'Thriller', 'Drama']",2013
The Great Gatsby,2013-05-09,105000000.0,351040419.0,143.0,"['Drama', 'Romance']",2013
Hummingbird,2013-05-07,20000000.0,8352885.0,100.0,"['Action', 'Thriller']",2013
We're the Millers,2013-08-07,37000000.0,270000000.0,110.0,"['Comedy', 'Crime']",2013
Full Circle,2013-01-01,0.0,0.0,14.0,['Drama'],2013
Grown Ups 2,2013-07-11,80000000.0,247022278.0,101.0,['Comedy'],2013
Love Lesson,2013-12-05,0.0,0.0,80.0,"['Romance', 'Drama', 'Comedy']",2013
After the Flood,2013-12-18,0.0,0.0,0.0,['Drama'],2013
Little Gay Boy,2013-02-13,0.0,0.0,72.0,"['Drama', 'Fantasy']",2013
Despicable Me 2,2013-06-26,76000000.0,970766005.0,98.0,"['Animation', 'Comedy', 'Family']",2013
Homefront,2013-11-12,22000000.0,51695362.0,100.0,"['Action', 'Thriller']",2013
Ruis,2013-01-17,0.0,0.0,16.0,['Drama'],2013
Phantom,2013-07-01,0.0,0.0,76.0,['Drama'],2013
Escape Plan,2013-10-09,50000000.0,137328301.0,115.0,"['Action', 'Thriller']",2013
The Croods,2013-03-15,135000000.0,587204668.0,99.0,"['Animation', 'Adventure', 'Family', 'Comedy']",2013
The Pod,2013-04-16,0.0,0.0,25.0,"['Science Fiction', 'Thriller']",2013
Month's Rulers,2013-10-15,0.0,0.0,97.0,['Family'],2013
A Haunted House,2013-01-11,2500000.0,60141683.0,86.0,"['Comedy', 'Horror']",2013
American Hustle,2013-12-03,40000000.0,251171807.0,138.0,"['Drama', 'Crime']",2013
The Purge,2013-05-31,3000000.0,91266581.0,85.0,"['Science Fiction', 'Horror', 'Thriller']",2013
Potatoland,2013-11-18,0.0,0.0,7.0,"['Animation', 'Comedy']",2013
Reckless,2013-11-11,0.0,0.0,22.0,['Drama'],2013
Texas Chainsaw 3D,2013-01-03,20000000.0,47340586.0,92.0,"['Horror', 'Thriller']",2013
Persona 3 the Movie: #1 Spring of Birth,2013-11-23,0.0,1956267.0,98.0,"['Adventure', 'Action', 'Animation', 'Drama', 'Fantasy', 'Science Fiction']",2013
Don Jon,2013-09-12,3000000.0,0.0,90.0,"['Romance', 'Comedy', 'Drama']",2013
12 Years a Slave,2013-10-18,20000000.0,187000000.0,134.0,"['Drama', 'History']",2013
The Secret Life of Walter Mitty,2013-12-18,90000000.0,188133322.0,114.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",2013
Rush,2013-09-02,38000000.0,90200000.0,123.0,"['Drama', 'Action']",2013
Finding Focus,2013-03-15,50000.0,0.0,0.0,['Drama'],2013
Star Trek Into Darkness,2013-05-05,190000000.0,467381584.0,132.0,"['Action', 'Adventure', 'Science Fiction']",2013
Dario and the Demons: Producing Monster Mayhem,2013-10-29,0.0,0.0,0.0,[],2013
Olympus Has Fallen,2013-03-20,70000000.0,170270201.0,120.0,"['Action', 'Thriller']",2013
Hairs,2013-09-17,0.0,0.0,26.0,"['Drama', 'Thriller']",2013
The Hangover Part III,2013-05-23,103000000.0,362000072.0,100.0,['Comedy'],2013
47 Ronin,2013-12-06,175000000.0,151783839.0,119.0,"['Drama', 'Action', 'Fantasy']",2013
A Habit of Breaking-Up,2013-09-26,0.0,0.0,90.0,"['Comedy', 'Romance']",2013
Berserk: The Golden Age Arc III - The Advent,2013-02-01,0.0,399445.0,110.0,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy']",2013
Klein Karoo,2013-02-01,0.0,0.0,95.0,['Romance'],2013
Oriental Chinese Dream,2013-06-27,0.0,0.0,0.0,['Drama'],2013
Antilopen,2013-10-23,0.0,0.0,12.0,"['Horror', 'Comedy']",2013
Coming to Terms,2013-11-24,0.0,0.0,89.0,[],2013
Bamboo Flowers,2013-09-11,0.0,0.0,130.0,['Drama'],2013
This Is the End,2013-06-12,32000000.0,126041322.0,106.0,"['Action', 'Comedy']",2013
Bella Dilemma,2013-09-05,0.0,0.0,90.0,"['TV Movie', 'Comedy']",2013
Prodavets igrushek,2013-01-07,0.0,0.0,90.0,"['Romance', 'Comedy']",2013
African Gothic,2013-07-20,0.0,0.0,90.0,['Drama'],2013
A Good Day to Die Hard,2013-02-06,92000000.0,304654182.0,98.0,"['Action', 'Thriller']",2013
Social Butterfly,2013-01-18,0.0,0.0,14.0,"['Drama', 'Mystery']",2013
Turbo,2013-07-11,135000000.0,282570682.0,96.0,"['Animation', 'Family']",2013
Louis Cyr: The Strongest Man in the World,2013-07-12,8500000.0,0.0,130.0,"['Drama', 'History']",2013
Little Lies,2013-10-17,0.0,0.0,15.0,[],2013
Hope,2013-10-02,0.0,0.0,122.0,['Drama'],2013
Banshee Chapter,2013-11-06,950000.0,0.0,87.0,"['Horror', 'Thriller']",2013
Watchmaker,2013-05-18,0.0,0.0,88.0,"['Drama', 'Action', 'Crime']",2013
The Place Beyond the Pines,2013-03-20,15000000.0,47135966.0,140.0,"['Drama', 'Crime']",2013
Jack the Giant Slayer,2013-02-27,195000000.0,197700000.0,114.0,"['Fantasy', 'Action', 'Adventure', 'Drama']",2013
White House Down,2013-06-27,150000000.0,205366737.0,131.0,"['Action', 'Drama', 'Thriller']",2013
Der Weihnachtskrieg,2013-12-10,0.0,0.0,0.0,['Comedy'],2013
Side Effects,2013-02-07,30000000.0,63414135.0,106.0,"['Thriller', 'Crime', 'Drama']",2013
Oz the Great and Powerful,2013-03-07,200000000.0,491868548.0,130.0,"['Fantasy', 'Adventure', 'Family']",2013
Dragon Ball Z: Battle of Gods,2013-03-30,0.0,50461371.0,85.0,"['Animation', 'Action', 'Science Fiction']",2013
Parker,2013-01-23,35000000.0,46216641.0,118.0,"['Action', 'Crime']",2013
The Package,2013-02-09,0.0,1469.0,93.0,['Action'],2013
Hansel & Gretel: Witch Hunters,2013-01-17,50000000.0,226349749.0,88.0,"['Fantasy', 'Horror', 'Action']",2013
Thillu Mullu,2013-06-14,0.0,0.0,141.0,['Comedy'],2013
Embassy,2013-10-18,0.0,0.0,105.0,"['Comedy', 'War', 'History']",2013
For Sale,2013-10-22,0.0,0.0,60.0,"['TV Movie', 'Comedy']",2013
Punk '76,2013-10-22,0.0,0.0,85.0,[],2013
Pleasure or Pain,2013-09-05,0.0,0.0,102.0,"['Drama', 'Thriller']",2013
Mama,2013-01-17,15000000.0,146428180.0,100.0,['Horror'],2013
Break of Day,2013-11-13,0.0,0.0,34.0,"['Comedy', 'Drama']",2013
Tödliche Versuchung,2013-04-20,0.0,0.0,90.0,"['TV Movie', 'Drama', 'Crime']",2013
Papa auf Probe,2013-11-08,0.0,0.0,90.0,"['TV Movie', 'Comedy', 'Romance']",2013
Dark Skies,2013-02-21,3500000.0,27858103.0,97.0,"['Science Fiction', 'Thriller', 'Horror']",2013
Low Tide,2013-03-01,0.0,0.0,73.0,"['Crime', 'Mystery', 'Thriller']",2013
Die Gruberin,2013-12-09,0.0,0.0,89.0,"['Comedy', 'TV Movie']",2013
L'entreprise,2013-11-20,0.0,0.0,0.0,['Comedy'],2013
Interstellar,2014-11-05,165000000.0,746606706.0,169.0,"['Adventure', 'Drama', 'Science Fiction']",2014
Stonehearst Asylum,2014-10-23,0.0,2478806.0,112.0,"['Thriller', 'Mystery', 'Horror']",2014
Yellowbird,2014-10-17,6443990.0,3790114.0,90.0,"['Animation', 'Family', 'Comedy']",2014
3 Days to Kill,2014-02-14,28000000.0,53260230.0,113.0,"['Action', 'Drama', 'Thriller']",2014
The Hobbit: The Battle of the Five Armies,2014-12-10,250000000.0,956019788.0,144.0,"['Action', 'Adventure', 'Fantasy']",2014
The Equalizer,2014-09-24,55000000.0,192330738.0,132.0,"['Thriller', 'Action', 'Crime']",2014
The Torture Club,2014-07-19,0.0,0.0,97.0,"['Drama', 'Comedy']",2014
Whiplash,2014-10-10,3300000.0,50307484.0,107.0,"['Drama', 'Music']",2014
Gone Girl,2014-10-01,61000000.0,370890259.0,149.0,"['Mystery', 'Thriller', 'Drama']",2014
Obsessed,2014-05-14,0.0,0.0,132.0,['Drama'],2014
Scarlet Innocence,2014-10-02,0.0,0.0,111.0,"['Thriller', 'Drama', 'Romance']",2014
Fury,2014-10-15,68000000.0,211817906.0,135.0,"['War', 'Drama', 'Action']",2014
Nightcrawler,2014-10-23,8500000.0,47425835.0,118.0,"['Crime', 'Drama', 'Thriller']",2014
Maleficent,2014-05-28,180000000.0,758539785.0,97.0,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",2014
The Maze Runner,2014-09-10,34000000.0,348319861.0,113.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",2014
Die Mamba,2014-04-10,0.0,0.0,91.0,['Comedy'],2014
How to Train Your Dragon 2,2014-06-05,145000000.0,621537519.0,102.0,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",2014
Big Hero 6,2014-10-24,165000000.0,657870525.0,102.0,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",2014
Sleeping Beauty,2014-05-27,0.0,0.0,88.0,"['Drama', 'Fantasy', 'Action', 'Adventure']",2014
Fate/kaleid liner Prisma☆Illya: Dance at the Sports Festival!,2014-03-10,0.0,0.0,25.0,"['Animation', 'Fantasy', 'Comedy']",2014
The Amazing Spider-Man 2,2014-04-16,200000000.0,708962323.0,141.0,"['Action', 'Adventure', 'Science Fiction']",2014
Edge of Tomorrow,2014-05-27,178000000.0,370541256.0,114.0,"['Action', 'Science Fiction']",2014
Lucy,2014-07-25,40000000.0,469058574.0,89.0,"['Action', 'Science Fiction']",2014
Hercules,2014-07-23,100000000.0,244819862.0,98.0,"['Action', 'Adventure']",2014
The Grand Budapest Hotel,2014-02-26,30000000.0,174600318.0,100.0,"['Comedy', 'Drama']",2014
The Imitation Game,2014-11-14,14000000.0,233555708.0,113.0,"['History', 'Drama', 'Thriller', 'War']",2014
John Wick,2014-10-22,20000000.0,86085191.0,101.0,"['Action', 'Thriller']",2014
The Hunger Games: Mockingjay - Part 1,2014-11-19,125000000.0,755356711.0,123.0,"['Science Fiction', 'Adventure', 'Thriller']",2014
Sub Rosa,2014-08-10,0.0,0.0,22.0,"['Drama', 'Romance']",2014
Guardians of the Galaxy,2014-07-30,170000000.0,772776600.0,121.0,"['Action', 'Science Fiction', 'Adventure']",2014
Godzilla,2014-05-14,160000000.0,524978362.0,123.0,"['Action', 'Drama', 'Science Fiction']",2014
X-Men: Days of Future Past,2014-05-15,250000000.0,746045700.0,132.0,"['Action', 'Adventure', 'Science Fiction']",2014
Dawn of the Planet of the Apes,2014-07-08,170000000.0,710644566.0,130.0,"['Science Fiction', 'Action', 'Drama', 'Thriller']",2014
Transformers: Age of Extinction,2014-06-25,210000000.0,1104054072.0,165.0,"['Science Fiction', 'Action', 'Adventure']",2014
Annie,2014-12-18,65000000.0,136853506.0,118.0,"['Comedy', 'Drama', 'Family']",2014
Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,18000000.0,103215094.0,120.0,"['Drama', 'Comedy']",2014
Taken 3,2014-12-16,48000000.0,325800000.0,109.0,"['Thriller', 'Action']",2014
The Interview,2014-12-25,44000000.0,12342632.0,112.0,"['Action', 'Comedy']",2014
Night at the Museum: Secret of the Tomb,2014-12-17,127000000.0,363204635.0,98.0,"['Adventure', 'Comedy', 'Fantasy', 'Family']",2014
Teenage Mutant Ninja Turtles,2014-08-07,125000000.0,485004754.0,101.0,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",2014
Sex Tape,2014-07-17,40000000.0,126069509.0,94.0,['Comedy'],2014
Noah,2014-03-07,125000000.0,362600000.0,138.0,"['Drama', 'Adventure']",2014
Sekaiichi Hatsukoi Movie,2014-03-15,0.0,0.0,50.0,"['Animation', 'Romance', 'Drama', 'Comedy']",2014
Penguins of Madagascar,2014-11-22,132000000.0,373515621.0,92.0,"['Family', 'Animation', 'Adventure', 'Comedy']",2014
Need for Speed,2014-03-12,66000000.0,203277636.0,131.0,"['Action', 'Crime', 'Drama', 'Thriller']",2014
The Lego Movie,2014-02-06,60000000.0,470759687.0,100.0,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",2014
Young Mother 2,2014-05-29,0.0,0.0,89.0,"['Drama', 'Romance']",2014
Divergent,2014-03-14,85000000.0,288885818.0,140.0,"['Action', 'Adventure', 'Science Fiction']",2014
American Sniper,2014-12-25,58800000.0,542300000.0,133.0,"['War', 'Action']",2014
Coherence,2014-04-06,50000.0,139745.0,89.0,"['Thriller', 'Science Fiction']",2014
The Story of Ong-nyeo,2014-08-21,0.0,0.0,94.0,"['Romance', 'Drama']",2014
Bannebroek's Got Talent,2014-02-23,0.0,0.0,92.0,"['Drama', 'Family']",2014
Huesos Rotos,2014-12-15,0.0,0.0,84.0,"['Drama', 'Thriller']",2014
The Expendables 3,2014-08-07,95000000.0,214657577.0,126.0,"['Action', 'Adventure', 'Thriller']",2014
Exodus: Gods and Kings,2014-12-03,140000000.0,268031828.0,150.0,"['Adventure', 'Drama', 'Action']",2014
Boarding House,2014-02-25,0.0,0.0,94.0,['Romance'],2014
Captain America: The Winter Soldier,2014-03-20,170000000.0,714766572.0,136.0,"['Action', 'Adventure', 'Science Fiction']",2014
SQUARE,2014-01-01,0.0,0.0,0.0,[],2014
10th July,2014-01-29,0.0,0.0,126.0,[],2014
The Captive,2014-09-05,0.0,1075178.0,112.0,"['Drama', 'Thriller', 'Crime']",2014
RoboCop,2014-01-30,120000000.0,242688965.0,118.0,"['Science Fiction', 'Action', 'Crime']",2014
Thirupathi Express,2014-09-05,0.0,0.0,0.0,['Comedy'],2014
Tusk,2014-09-19,3000000.0,1882074.0,102.0,"['Comedy', 'Horror']",2014
Netru Indru,2014-06-19,0.0,0.0,139.0,['Thriller'],2014
The Theory of Everything,2014-11-07,15000000.0,123726688.0,123.0,"['Drama', 'Romance']",2014
The Incision,2014-09-19,0.0,0.0,14.0,[],2014
Njananu Party,2014-06-27,0.0,0.0,158.0,[],2014
Neighbors,2014-05-08,18000000.0,270665134.0,97.0,['Comedy'],2014
The Drop,2014-09-12,12600000.0,19054534.0,106.0,"['Drama', 'Crime']",2014
Martyrs: Air,2014-03-05,0.0,0.0,7.0,[],2014
Transcendence,2014-04-16,100000000.0,103039258.0,119.0,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",2014
22 Jump Street,2014-06-05,50000000.0,331333876.0,112.0,"['Crime', 'Comedy', 'Action']",2014
Devil in the Detail,2014-01-01,0.0,0.0,93.0,"['Drama', 'Romance']",2014
Paddington,2014-11-24,55000000.0,326113057.0,95.0,"['Comedy', 'Adventure', 'Family']",2014
The Ceremony,2014-01-01,0.0,0.0,21.0,"['Drama', 'Comedy']",2014
Rio 2,2014-03-19,103000000.0,498781117.0,101.0,"['Animation', 'Adventure', 'Comedy', 'Family']",2014
The Purge: Anarchy,2014-07-17,9000000.0,111928365.0,103.0,"['Horror', 'Thriller']",2014
A Haunted House 2,2014-04-17,4000000.0,25343661.0,87.0,"['Comedy', 'Horror']",2014
Frontera,2014-07-31,0.0,0.0,103.0,"['Western', 'Drama']",2014
Naked Ambition 3D,2014-03-25,0.0,0.0,107.0,['Comedy'],2014
Alice: A True Story,2014-02-21,0.0,0.0,0.0,[],2014
A Walk Among the Tombstones,2014-09-18,28000000.0,58834384.0,114.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",2014
Predestination,2014-08-28,5500000.0,4942449.0,98.0,"['Science Fiction', 'Thriller']",2014
Survival Guide,2014-03-21,0.0,0.0,15.0,[],2014
Why Horror?,2014-10-03,0.0,0.0,81.0,"['Documentary', 'Horror']",2014
Blended,2014-05-21,40000000.0,128000000.0,117.0,"['Comedy', 'Romance']",2014
Promise,2014-06-09,0.0,0.0,18.0,[],2014
The Fault in Our Stars,2014-06-02,14000000.0,307166834.0,126.0,"['Romance', 'Drama']",2014
300: Rise of an Empire,2014-03-05,110000000.0,337580051.0,102.0,"['Action', 'Drama', 'War']",2014
The Guest,2014-09-05,5000000.0,2700051.0,101.0,"['Mystery', 'Thriller', 'Action']",2014
Sooran,2014-07-11,0.0,0.0,0.0,[],2014
Comedy Aid 2014,2014-12-27,0.0,0.0,0.0,['Comedy'],2014
Annabelle,2014-10-01,6500000.0,257589952.0,99.0,['Horror'],2014
Sin City: A Dame to Kill For,2014-08-20,65000000.0,39407616.0,102.0,"['Action', 'Crime', 'Thriller']",2014
A Soundtrack for Splatter: An Interview with Composer Simon Boswell,2014-11-11,0.0,0.0,27.0,[],2014
Edna,2014-08-07,0.0,0.0,94.0,['Drama'],2014
The Good Lie,2014-09-10,20000000.0,3396345.0,110.0,['Drama'],2014
One Hundred Thousand Bad Jokes,2014-12-31,0.0,0.0,100.0,"['Animation', 'Comedy', 'Fantasy']",2014
Wir haben den Pokal,2014-06-24,0.0,0.0,0.0,[],2014
Doug Benson: Doug Dynasty,2014-11-06,0.0,0.0,60.0,"['Comedy', 'TV Movie']",2014
Fifty Shades of Grey,2015-02-11,40000000.0,569651467.0,125.0,"['Drama', 'Romance', 'Thriller']",2015
Avengers: Age of Ultron,2015-04-22,235000000.0,1405403694.0,141.0,"['Action', 'Adventure', 'Science Fiction']",2015
Mad Max: Fury Road,2015-05-13,150000000.0,378858340.0,121.0,"['Action', 'Adventure', 'Science Fiction']",2015
Inside Out,2015-06-17,175000000.0,857611174.0,95.0,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",2015
The Martian,2015-09-30,108000000.0,631058917.0,141.0,"['Drama', 'Adventure', 'Science Fiction']",2015
Terminator Genisys,2015-06-23,155000000.0,440603537.0,126.0,"['Science Fiction', 'Action', 'Thriller']",2015
Mom's Friend,2015-08-20,0.0,0.0,91.0,['Drama'],2015
